size,run,time
1000001,1,0.0109301
1000001,2,0.0109658
1000001,3,0.0109653
1000001,4,0.0109879
1000001,5,0.0108772
8000000,1,0.0870875
8000000,2,0.0839549
8000000,3,0.0842274
8000000,4,0.0855251
8000000,5,0.0838205
10000001,1,0.108702
10000001,2,0.104964
10000001,3,0.108779
10000001,4,0.104724
10000001,5,0.10602
80000000,1,0.838068
80000000,2,0.83762
80000000,3,0.842152
80000000,4,0.837572
80000000,5,0.837771
