size,run,time
1000001,1,0.00373231
1000001,2,0.00370008
1000001,3,0.00368506
1000001,4,0.00372402
1000001,5,0.00374102
8000000,1,0.0317886
8000000,2,0.0310579
8000000,3,0.0323931
8000000,4,0.0309818
8000000,5,0.0321568
10000001,1,0.0387353
10000001,2,0.0400978
10000001,3,0.0401308
10000001,4,0.0388006
10000001,5,0.0386684
80000000,1,0.304181
80000000,2,0.305257
80000000,3,0.305701
80000000,4,0.305501
80000000,5,0.30463
